,customer_id,age,monthly_salary,account_balance,marital_status,targeted_customer_yn,default_yn,house_loan_yn,other_loan_yn,contact_carrier,day_of_contact,campaign,last_contacted_days,total_previous_contact,last_contact_outcome,customer_responded_yn,job,education,month_of_contact,year_of_contact,call_duration_sec,loan_yn
250,251,49,50000,428,2,1,0,1,0,,5,1,-1,0,,0.0,8.0,2.0,5.0,2017,50,1
251,252,53,20000,0,2,1,0,1,1,,5,1,-1,0,,0.0,7.0,2.0,5.0,2017,181,1
252,253,34,70000,0,1,1,0,1,0,,5,1,-1,0,,0.0,9.0,2.0,5.0,2017,142,1
253,254,33,60000,140,3,1,0,1,0,,5,1,-1,0,,0.0,5.0,2.0,5.0,2017,227,1
254,255,50,100000,297,1,0,0,1,0,,5,1,-1,0,,0.0,6.0,3.0,5.0,2017,119,1
255,256,39,20000,279,2,1,0,1,0,,5,1,-1,0,,0.0,7.0,1.0,5.0,2017,361,1
256,257,59,120000,901,3,1,0,1,0,,5,3,-1,0,,0.0,4.0,2.0,5.0,2017,73,1
257,258,30,60000,2573,1,1,0,1,0,,5,2,-1,0,,0.0,5.0,2.0,5.0,2017,67,1
258,259,36,70000,143,2,1,0,1,1,,5,1,-1,0,,0.0,9.0,2.0,5.0,2017,350,1
259,260,40,20000,475,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,332,1
260,261,53,20000,70,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,611,1
261,262,34,100000,318,1,0,0,1,0,,5,2,-1,0,,0.0,6.0,3.0,5.0,2017,113,1
262,263,37,60000,275,2,1,0,1,0,,5,1,-1,0,,0.0,5.0,2.0,5.0,2017,132,1
263,264,42,100000,742,3,0,0,1,0,,5,3,-1,0,,0.0,6.0,3.0,5.0,2017,58,1
264,265,41,120000,236,2,1,0,1,0,,5,1,-1,0,,0.0,4.0,1.0,5.0,2017,151,1
265,266,30,4000,25,1,0,0,1,0,,5,2,-1,0,,0.0,3.0,3.0,5.0,2017,89,1
266,267,37,100000,600,1,0,0,1,0,,5,1,-1,0,,0.0,6.0,3.0,5.0,2017,152,1
267,268,39,50000,-349,3,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,611,1
268,269,41,20000,183,2,1,0,1,1,,5,2,-1,0,,0.0,7.0,1.0,5.0,2017,110,1
269,270,40,20000,0,2,1,0,1,0,,5,1,-1,0,,0.0,7.0,1.0,5.0,2017,463,1
270,271,42,100000,0,1,0,0,1,1,,5,2,-1,0,,1.0,6.0,3.0,5.0,2017,562,1
271,272,40,20000,0,3,1,0,1,0,,5,1,-1,0,,0.0,7.0,1.0,5.0,2017,962,1
272,273,57,60000,1078,2,1,0,1,0,,5,4,-1,0,,0.0,5.0,2.0,5.0,2017,10,1
273,274,56,120000,155,3,1,0,0,0,,5,3,-1,0,,0.0,4.0,2.0,5.0,2017,118,0
274,275,37,50000,190,2,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,92,1
275,276,59,55000,319,2,1,0,1,0,,5,3,-1,0,,0.0,11.0,2.0,5.0,2017,143,1
276,277,39,70000,-185,3,1,0,1,0,,5,3,-1,0,,0.0,9.0,2.0,5.0,2017,189,1
277,278,49,70000,47,2,1,0,0,0,,5,2,-1,0,,0.0,9.0,2.0,5.0,2017,234,0
278,279,38,70000,570,1,1,0,1,0,,5,2,-1,0,,0.0,9.0,2.0,5.0,2017,75,1
279,280,36,60000,19,2,1,0,0,0,,5,2,-1,0,,0.0,2.0,3.0,5.0,2017,189,0
280,281,50,20000,61,2,1,0,1,0,,5,3,-1,0,,0.0,7.0,1.0,5.0,2017,621,1
281,282,41,50000,-62,2,1,0,1,1,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,55,1
282,283,54,60000,258,2,1,0,0,0,,5,4,-1,0,,0.0,5.0,3.0,5.0,2017,310,0
283,284,58,20000,76,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,1.0,5.0,2017,156,1
284,285,30,20000,0,1,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,5,1
285,286,33,50000,352,1,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,225,1
286,287,47,50000,368,2,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,125,1
287,288,50,60000,339,1,0,0,1,0,,5,3,-1,0,,0.0,5.0,3.0,5.0,2017,2,1
288,289,32,20000,1331,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,286,1
289,290,40,60000,672,2,1,0,1,0,,5,2,-1,0,,0.0,2.0,2.0,5.0,2017,164,1
290,291,37,100000,58,2,1,0,1,0,,5,2,-1,0,,0.0,6.0,3.0,5.0,2017,98,1
291,292,54,60000,447,1,0,0,1,0,,5,2,-1,0,,0.0,5.0,,5.0,2017,742,1
292,293,24,4000,423,1,1,0,1,0,,5,3,-1,0,,0.0,3.0,2.0,5.0,2017,226,1
293,294,54,100000,0,2,1,0,0,0,,5,2,-1,0,,0.0,6.0,3.0,5.0,2017,120,0
294,295,34,60000,19,2,1,0,1,0,,5,4,-1,0,,0.0,5.0,2.0,5.0,2017,362,1
295,296,56,60000,13,3,1,0,1,0,,5,2,-1,0,,0.0,5.0,1.0,5.0,2017,357,1
296,297,31,20000,3,1,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,200,1
297,298,24,4000,82,1,1,0,1,0,,5,2,-1,0,,0.0,3.0,2.0,5.0,2017,204,1
298,299,42,20000,28,3,1,0,1,0,,5,3,-1,0,,0.0,7.0,1.0,5.0,2017,126,1
299,300,57,60000,792,2,1,0,1,0,,5,2,-1,0,,0.0,5.0,2.0,5.0,2017,65,1
300,301,42,20000,408,2,0,0,1,0,,5,2,-1,0,,0.0,7.0,,5.0,2017,107,1
301,302,51,50000,531,2,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,267,1
302,303,57,55000,211,2,1,0,1,0,,5,2,-1,0,,0.0,11.0,2.0,5.0,2017,248,1
303,304,36,70000,62,1,1,0,1,0,,5,2,-1,0,,0.0,9.0,2.0,5.0,2017,215,1
304,305,53,70000,257,2,0,0,1,0,,5,2,-1,0,,0.0,9.0,,5.0,2017,209,1
305,306,50,60000,1234,2,1,0,1,0,,5,2,-1,0,,0.0,5.0,2.0,5.0,2017,205,1
306,307,54,100000,313,2,1,0,1,0,,5,2,-1,0,,0.0,6.0,3.0,5.0,2017,83,1
307,308,55,20000,89,2,1,0,1,0,,5,3,-1,0,,0.0,7.0,2.0,5.0,2017,106,1
308,309,44,20000,129,2,1,0,1,1,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,189,1
309,310,43,100000,0,2,0,0,1,0,,5,2,-1,0,,0.0,6.0,,5.0,2017,105,1
310,311,56,50000,353,2,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,106,1
311,312,54,60000,851,2,0,0,1,0,,5,2,-1,0,,0.0,5.0,,5.0,2017,108,1
312,313,55,70000,96,3,1,0,1,1,,5,2,-1,0,,0.0,9.0,1.0,5.0,2017,311,1
313,314,37,70000,398,3,1,0,1,1,,5,2,-1,0,,0.0,9.0,2.0,5.0,2017,214,1
314,315,33,50000,193,1,0,0,0,0,,5,2,-1,0,,0.0,8.0,3.0,5.0,2017,132,0
315,316,46,50000,-358,2,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,358,1
316,317,36,20000,539,2,1,0,1,1,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,453,1
317,318,51,60000,0,1,1,0,1,0,,5,2,-1,0,,0.0,5.0,2.0,5.0,2017,364,1
318,319,40,55000,0,1,1,0,0,0,,5,2,-1,0,,0.0,11.0,1.0,5.0,2017,136,0
319,320,42,20000,490,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,386,1
320,321,51,20000,0,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,173,1
321,322,49,20000,403,2,0,0,1,0,,5,2,-1,0,,0.0,7.0,,5.0,2017,241,1
322,323,48,100000,161,2,1,0,1,0,,5,3,-1,0,,0.0,6.0,2.0,5.0,2017,224,1
323,324,32,60000,2558,3,0,0,0,0,,5,2,-1,0,,0.0,5.0,3.0,5.0,2017,148,0
324,325,31,50000,98,1,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,196,1
325,326,55,100000,115,1,0,0,0,0,,5,4,-1,0,,0.0,6.0,3.0,5.0,2017,111,0
326,327,40,20000,436,1,1,0,1,0,,5,3,-1,0,,0.0,7.0,2.0,5.0,2017,231,1
327,328,47,60000,831,2,1,0,1,0,,5,3,-1,0,,0.0,5.0,3.0,5.0,2017,316,1
328,329,57,60000,206,2,0,0,1,0,,5,3,-1,0,,0.0,5.0,,5.0,2017,216,1
329,330,41,20000,290,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,240,1
330,331,48,20000,1,2,1,0,0,0,,5,3,-1,0,,0.0,7.0,2.0,5.0,2017,669,0
331,332,42,20000,57,2,0,0,1,0,,5,2,-1,0,,0.0,7.0,,5.0,2017,425,1
332,333,30,20000,-457,1,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,143,1
333,334,58,100000,1387,1,0,0,1,0,,5,5,-1,0,,0.0,6.0,3.0,5.0,2017,174,1
334,335,45,100000,24598,3,0,0,1,0,,5,3,-1,0,,0.0,6.0,3.0,5.0,2017,313,1
335,336,49,20000,30,2,1,0,1,0,,5,4,-1,0,,0.0,7.0,2.0,5.0,2017,135,1
336,337,42,50000,1022,1,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,146,1
337,338,53,60000,56,2,1,0,1,1,,5,2,-1,0,,0.0,5.0,2.0,5.0,2017,152,1
338,339,51,50000,-2,1,1,1,0,0,,5,3,-1,0,,0.0,8.0,2.0,5.0,2017,402,0
339,340,32,70000,121,1,1,0,1,0,,5,2,-1,0,,0.0,9.0,2.0,5.0,2017,213,1
340,341,41,20000,842,1,1,0,1,0,,5,3,-1,0,,0.0,7.0,2.0,5.0,2017,144,1
341,342,43,100000,693,3,1,0,1,0,,5,3,-1,0,,0.0,6.0,2.0,5.0,2017,124,1
342,343,40,20000,-333,3,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,183,1
343,344,50,20000,1533,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,1.0,5.0,2017,325,1
344,345,34,100000,46,2,1,0,1,0,,5,4,-1,0,,0.0,6.0,3.0,5.0,2017,39,1
345,346,53,70000,18,2,0,0,0,0,,5,2,-1,0,,0.0,9.0,,5.0,2017,503,0
346,347,45,60000,44,2,1,0,1,0,,5,4,-1,0,,0.0,5.0,2.0,5.0,2017,95,1
347,348,39,20000,-100,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,1.0,5.0,2017,680,1
348,349,44,70000,510,2,1,0,1,0,,5,4,-1,0,,0.0,9.0,3.0,5.0,2017,421,1
349,350,55,100000,685,2,1,0,1,0,,5,3,-1,0,,0.0,6.0,3.0,5.0,2017,174,1
350,351,46,100000,187,1,0,0,1,0,,5,2,-1,0,,0.0,6.0,3.0,5.0,2017,113,1
351,352,45,20000,66,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,808,1
352,353,34,50000,560,2,1,0,1,0,,5,3,-1,0,,0.0,8.0,2.0,5.0,2017,198,1
353,354,36,20000,0,2,1,0,1,0,,5,2,-1,0,,0.0,7.0,2.0,5.0,2017,195,1
354,355,59,0,27,3,0,0,0,0,,5,3,-1,0,,0.0,,,5.0,2017,347,0
355,356,31,50000,12,1,1,0,1,0,,5,2,-1,0,,0.0,8.0,2.0,5.0,2017,208,1
356,357,44,20000,34,1,1,0,1,0,,5,4,-1,0,,0.0,7.0,2.0,5.0,2017,404,1
357,358,33,120000,1068,1,0,0,1,0,,5,2,-1,0,,0.0,4.0,3.0,5.0,2017,396,1
358,359,40,20000,211,2,1,0,1,0,,5,4,-1,0,,0.0,7.0,2.0,5.0,2017,216,1
359,360,46,50000,377,1,0,0,1,0,,5,2,-1,0,,0.0,8.0,3.0,5.0,2017,98,1
360,361,48,100000,263,2,1,0,1,0,,5,2,-1,0,,0.0,6.0,3.0,5.0,2017,350,1
361,362,42,70000,1263,2,1,0,1,0,,6,2,-1,0,,0.0,9.0,2.0,5.0,2017,114,1
362,363,27,70000,8,2,1,0,1,0,,6,3,-1,0,,0.0,9.0,2.0,5.0,2017,88,1
363,364,48,50000,126,2,1,0,1,1,,6,2,-1,0,,0.0,8.0,2.0,5.0,2017,379,1
364,365,59,50000,230,2,1,0,1,0,,6,3,-1,0,,0.0,8.0,2.0,5.0,2017,190,1
365,366,46,60000,841,2,1,0,1,0,,6,1,-1,0,,0.0,5.0,3.0,5.0,2017,158,1
366,367,38,50000,308,3,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,102,1
367,368,43,100000,1,3,0,0,1,0,,6,1,-1,0,,0.0,6.0,3.0,5.0,2017,306,1
368,369,38,50000,86,3,0,0,1,0,,6,1,-1,0,,0.0,8.0,3.0,5.0,2017,218,1
369,370,23,4000,157,1,1,0,1,0,,6,1,-1,0,,0.0,3.0,2.0,5.0,2017,54,1
370,371,34,70000,22,2,1,0,1,0,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,344,1
371,372,38,50000,46,2,1,0,1,1,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,195,1
372,373,37,20000,1293,2,1,0,0,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,652,0
373,374,25,50000,122,1,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,286,1
374,375,48,20000,131,2,0,0,1,0,,6,1,-1,0,,0.0,7.0,,5.0,2017,189,1
375,376,49,20000,143,1,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,83,1
376,377,38,50000,393,1,1,0,0,0,,6,2,-1,0,,0.0,8.0,2.0,5.0,2017,184,0
377,378,43,20000,98,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,235,1
378,379,33,100000,0,2,1,0,1,0,,6,1,-1,0,,0.0,6.0,3.0,5.0,2017,290,1
379,380,55,20000,224,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,232,1
380,381,38,20000,757,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,133,1
381,382,49,70000,245,2,1,0,1,1,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,318,1
382,383,40,100000,8486,2,1,0,0,0,,6,3,-1,0,,0.0,6.0,2.0,5.0,2017,260,0
383,384,43,50000,350,2,0,0,0,0,,6,1,-1,0,,0.0,8.0,,5.0,2017,437,0
384,385,38,20000,20,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,402,1
385,386,58,70000,1667,2,1,0,1,1,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,85,1
386,387,57,60000,345,2,0,0,1,0,,6,1,-1,0,,0.0,5.0,,5.0,2017,125,1
387,388,32,8000,10,2,1,0,1,0,,6,4,-1,0,,0.0,1.0,2.0,5.0,2017,501,1
388,389,56,100000,830,2,1,0,1,1,,6,1,-1,0,,1.0,6.0,3.0,5.0,2017,1201,1
389,390,58,20000,29,3,0,0,1,0,,6,1,-1,0,,0.0,7.0,,5.0,2017,253,1
390,391,60,55000,545,3,1,0,1,0,,6,1,-1,0,,1.0,11.0,2.0,5.0,2017,1030,1
391,392,37,60000,8730,2,1,0,1,0,,6,1,-1,0,,0.0,5.0,3.0,5.0,2017,149,1
392,393,46,60000,477,3,0,0,1,0,,6,1,-1,0,,0.0,5.0,3.0,5.0,2017,114,1
393,394,27,50000,4,2,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,243,1
394,395,43,20000,1205,2,1,0,1,0,,6,2,-1,0,,0.0,7.0,2.0,5.0,2017,769,1
395,396,32,60000,0,1,1,0,1,1,,6,3,-1,0,,0.0,5.0,2.0,5.0,2017,135,1
396,397,40,50000,263,1,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,231,1
397,398,38,50000,1,2,1,0,0,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,76,0
398,399,34,20000,283,2,1,0,0,1,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,199,1
399,400,47,20000,206,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,152,1
400,401,42,16000,17,2,1,0,1,0,,6,1,-1,0,,0.0,10.0,1.0,5.0,2017,124,1
401,402,48,60000,141,2,1,0,1,1,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,424,1
402,403,29,60000,16,1,0,0,1,0,,6,1,-1,0,,0.0,2.0,3.0,5.0,2017,43,1
403,404,50,70000,206,2,1,0,1,0,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,154,1
404,405,52,60000,7,2,0,0,0,0,,6,2,-1,0,,0.0,5.0,,5.0,2017,203,0
405,406,50,100000,0,2,1,0,0,0,,6,1,-1,0,,0.0,6.0,3.0,5.0,2017,326,0
406,407,58,55000,0,2,1,0,0,0,,6,1,-1,0,,0.0,11.0,3.0,5.0,2017,393,0
407,408,46,20000,1927,3,1,0,1,0,,6,3,-1,0,,0.0,7.0,1.0,5.0,2017,241,1
408,409,38,60000,284,2,1,0,1,0,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,483,1
409,410,46,20000,1660,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,259,1
410,411,32,70000,406,1,1,0,1,0,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,227,1
411,412,51,20000,230,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,673,1
412,413,39,50000,-25,1,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,576,1
413,414,48,50000,182,2,1,0,1,0,,6,2,-1,0,,0.0,8.0,2.0,5.0,2017,180,1
414,415,36,120000,1169,2,1,0,1,0,,6,2,-1,0,,0.0,4.0,3.0,5.0,2017,168,1
415,416,34,50000,67,3,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,90,1
416,417,40,60000,77,2,1,0,0,0,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,505,0
417,418,43,8000,0,2,1,0,1,0,,6,1,-1,0,,0.0,1.0,2.0,5.0,2017,245,1
418,419,52,20000,55,3,1,0,1,1,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,186,1
419,420,33,60000,72,2,1,1,1,0,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,623,1
420,421,49,100000,163,1,0,0,1,0,,6,3,-1,0,,0.0,6.0,3.0,5.0,2017,496,1
421,422,32,100000,151,1,0,0,1,0,,6,1,-1,0,,0.0,6.0,3.0,5.0,2017,118,1
422,423,39,50000,113,1,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,342,1
423,424,40,20000,0,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,225,1
424,425,38,60000,9,1,0,0,1,0,,6,3,-1,0,,0.0,5.0,3.0,5.0,2017,185,1
425,426,43,100000,375,2,1,0,1,0,,6,2,-1,0,,0.0,6.0,2.0,5.0,2017,196,1
426,427,39,70000,1142,2,1,0,1,0,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,276,1
427,428,54,20000,2102,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,76,1
428,429,38,60000,4325,1,0,0,1,0,,6,1,-1,0,,0.0,5.0,3.0,5.0,2017,87,1
429,430,40,20000,217,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,195,1
430,431,55,50000,131,2,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,744,1
431,432,42,100000,1680,2,1,0,1,0,,6,1,-1,0,,0.0,6.0,3.0,5.0,2017,765,1
432,433,39,20000,0,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,262,1
433,434,40,20000,46,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,119,1
434,435,32,20000,320,2,1,0,1,0,,6,2,-1,0,,0.0,7.0,2.0,5.0,2017,198,1
435,436,55,50000,183,2,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,150,1
436,437,45,20000,39,2,1,0,0,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,241,0
437,438,35,100000,560,1,0,0,1,0,,6,1,-1,0,,0.0,6.0,3.0,5.0,2017,181,1
438,439,58,60000,469,3,1,0,0,0,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,196,0
439,440,35,50000,530,2,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,149,1
440,441,49,70000,61,2,1,0,1,0,,6,1,-1,0,,0.0,9.0,1.0,5.0,2017,246,1
441,442,34,60000,242,1,0,0,1,0,,6,1,-1,0,,0.0,5.0,3.0,5.0,2017,112,1
442,443,36,20000,139,2,1,0,1,0,,6,2,-1,0,,0.0,7.0,2.0,5.0,2017,309,1
443,444,24,60000,0,1,1,0,1,0,,6,1,-1,0,,0.0,2.0,2.0,5.0,2017,278,1
444,445,34,60000,367,2,1,0,1,0,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,140,1
445,446,51,50000,228,3,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,136,1
446,447,39,60000,45248,1,0,0,1,0,,6,1,-1,0,,1.0,5.0,,5.0,2017,1623,1
447,448,50,60000,-84,2,0,0,1,0,,6,1,-1,0,,0.0,2.0,,5.0,2017,101,1
448,449,32,70000,310,1,1,0,1,0,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,144,1
449,450,42,20000,132,2,0,0,1,0,,6,1,-1,0,,0.0,7.0,,5.0,2017,238,1
450,451,50,60000,797,2,1,0,1,0,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,354,1
451,452,40,70000,71,2,1,0,0,0,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,79,0
452,453,46,100000,2,3,0,0,1,0,,6,1,-1,0,,0.0,6.0,,5.0,2017,187,1
453,454,37,100000,231,2,1,0,1,1,,6,2,-1,0,,0.0,6.0,3.0,5.0,2017,451,1
454,455,34,20000,270,2,1,0,1,1,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,159,1
455,456,44,20000,274,2,1,0,1,1,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,409,1
456,457,40,50000,-109,1,1,0,1,1,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,170,1
457,458,37,60000,1,2,1,0,1,0,,6,1,-1,0,,1.0,5.0,2.0,5.0,2017,608,1
458,459,33,20000,-60,1,1,1,0,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,243,0
459,460,35,20000,89,2,1,0,1,0,,6,2,-1,0,,0.0,7.0,2.0,5.0,2017,145,1
460,461,58,20000,-11,3,1,0,0,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,112,0
461,462,39,20000,0,2,1,0,1,0,,6,2,-1,0,,0.0,7.0,1.0,5.0,2017,262,1
462,463,43,20000,-509,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,124,1
463,464,39,8000,408,2,1,0,1,0,,6,1,-1,0,,0.0,1.0,1.0,5.0,2017,53,1
464,465,36,70000,58,1,1,0,1,0,,6,1,-1,0,,0.0,9.0,1.0,5.0,2017,134,1
465,466,57,55000,1640,1,1,0,0,1,,6,4,-1,0,,0.0,11.0,2.0,5.0,2017,204,1
466,467,36,50000,20,1,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,186,1
467,468,50,20000,71,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,678,1
468,469,55,20000,52,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,182,1
469,470,44,60000,292,2,1,0,1,0,,6,1,-1,0,,0.0,2.0,3.0,5.0,2017,162,1
470,471,44,70000,424,3,1,0,1,0,,6,1,-1,0,,0.0,9.0,2.0,5.0,2017,27,1
471,472,39,16000,109,1,1,0,1,0,,6,3,-1,0,,0.0,10.0,1.0,5.0,2017,699,1
472,473,46,20000,1044,2,0,0,1,0,,6,1,-1,0,,0.0,7.0,,5.0,2017,43,1
473,474,39,20000,983,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,97,1
474,475,34,50000,869,2,1,0,0,0,,6,1,-1,0,,1.0,8.0,2.0,5.0,2017,1677,0
475,476,40,20000,668,2,1,0,1,0,,6,2,-1,0,,0.0,7.0,1.0,5.0,2017,283,1
476,477,50,100000,964,2,1,0,1,0,,6,1,-1,0,,0.0,6.0,3.0,5.0,2017,323,1
477,478,31,100000,301,1,1,0,1,0,,6,1,-1,0,,0.0,6.0,2.0,5.0,2017,82,1
478,479,37,50000,140,1,1,0,1,0,,6,1,-1,0,,0.0,8.0,2.0,5.0,2017,310,1
479,480,39,100000,1877,1,1,0,1,0,,6,1,-1,0,,0.0,6.0,2.0,5.0,2017,185,1
480,481,51,20000,1127,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,47,1
481,482,41,60000,871,2,1,0,1,0,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,145,1
482,483,41,60000,767,2,1,0,1,1,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,204,1
483,484,43,20000,0,2,1,0,0,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,187,0
484,485,30,70000,209,1,1,0,1,0,,6,2,-1,0,,0.0,9.0,2.0,5.0,2017,30,1
485,486,54,100000,0,3,1,0,0,0,,6,1,-1,0,,0.0,6.0,1.0,5.0,2017,472,0
486,487,43,20000,110,3,1,0,1,1,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,448,1
487,488,59,100000,-76,3,0,0,1,1,,6,1,-1,0,,0.0,6.0,3.0,5.0,2017,264,1
488,489,47,60000,178,2,0,0,1,0,,6,1,-1,0,,0.0,5.0,,5.0,2017,169,1
489,490,40,20000,-66,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,1.0,5.0,2017,288,1
490,491,32,60000,0,2,1,0,1,0,,6,2,-1,0,,0.0,5.0,2.0,5.0,2017,176,1
491,492,29,20000,1,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,215,1
492,493,36,20000,0,2,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,337,1
493,494,55,8000,5345,2,1,0,0,0,,6,1,-1,0,,0.0,1.0,3.0,5.0,2017,278,0
494,495,30,20000,-209,3,1,0,1,0,,6,2,-1,0,,0.0,7.0,2.0,5.0,2017,188,1
495,496,39,50000,0,1,1,0,1,0,,6,2,-1,0,,0.0,8.0,2.0,5.0,2017,174,1
496,497,39,20000,42,3,1,0,1,0,,6,2,-1,0,,0.0,7.0,2.0,5.0,2017,226,1
497,498,50,20000,41,3,1,0,1,0,,6,1,-1,0,,0.0,7.0,2.0,5.0,2017,190,1
498,499,44,20000,-99,2,1,0,1,0,,6,2,-1,0,,0.0,7.0,2.0,5.0,2017,111,1
499,500,37,60000,17,1,1,0,1,0,,6,1,-1,0,,0.0,5.0,2.0,5.0,2017,164,1
500,501,46,50000,276,2,1,0,1,1,,6,2,-1,0,,0.0,8.0,1.0,5.0,2017,157,1
501,502,32,60000,-170,1,0,0,0,0,,6,1,-1,0,,0.0,5.0,,5.0,2017,46,0
